MATERIAL_ID,MATERIAL_NAME,MATERIAL_TYPE,MATERIAL_COLOR,PRICE_SQFT,SELL_DATE,SQFT_SOLD,SALES_TOTAL,EXPENSES,PROFIT,CUSTOMER,CITY_NAME,COUNTY_NAME,STATE,TYPE,TRIMESTRE
STGR808003,STONEMARK,GRANITE,BLUE PEARL,80.8,8/14/2024,29.7573864,2404.396821,1562.857934,841.5388874,Deborah Carpenter,Rockville,Montgomery,MD,Customer,2024Q3
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,39.9,8/14/2024,49.84011922,1988.620757,1292.603492,696.0172649,Kelly Ross,Rockville,Montgomery,MD,Customer,2024Q3
STGR747010,STONEMARK,GRANITE,PITAYA WHITE,74.7,8/14/2024,18.89791065,1411.673925,917.5880515,494.0858739,Rebecca Arias,Alexandria,Alexandria,VA,Customer,2024Q3
STGR808004,STONEMARK,GRANITE,CAROLINE SUMMER,80.8,8/15/2024,82.26308597,6646.857346,4320.457275,2326.400071,Mueller Development,Rockville,Montgomery,MD,Contractor,2024Q3
STGR747011,STONEMARK,GRANITE,RIGEL WHITE,74.7,8/15/2024,52.74792213,3940.269783,2561.175359,1379.094424,Diane Vaughn,Falls Church,Falls Church,VA,Customer,2024Q3
STGR639010,STONEMARK,GRANITE,WHITE SPARKLE,63.9,8/15/2024,19.28420489,1232.260693,800.9694503,431.2912425,Megan Ortiz,Rockville,Montgomery,MD,Customer,2024Q3
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,39.9,8/15/2024,8.474243439,338.1223132,219.7795036,118.3428096,David Jones,Bethesda,Montgomery,MD,Customer,2024Q3
STGR639004,STONEMARK,GRANITE,COFFEE BROWN,63.9,8/16/2024,76.96456639,4918.035792,3196.723265,1721.312527,Bell Group,Rockville,Montgomery,MD,Contractor,2024Q3
STGR639005,STONEMARK,GRANITE,SADDLEWHITE,63.9,8/16/2024,85.55855132,5467.191429,3553.674429,1913.517,Peter Vazquez,Alexandria,Alexandria,VA,Customer,2024Q3
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,8/16/2024,74.47313213,4468.387928,2904.452153,1563.935775,Joseph Johnson,Arlington,Arlington,VA,Customer,2024Q3
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,39.9,8/16/2024,48.0286483,1916.343067,1245.622994,670.7200734,Tyrone Melendez,Alexandria,Alexandria,VA,Customer,2024Q3
LG-M557-HM,HI-MACS,SOLID SURFACE,CLOUD CONCRETE,50,8/17/2024,45.47845083,2273.922541,1478.049652,795.8728895,Lisa Keith,Rockville,Montgomery,MD,Customer,2024Q3
LG-M501-HM,HI-MACS,SOLID SURFACE,EDESSA,60,8/18/2024,23.56424095,1413.854457,919.0053971,494.84906,April Allen,Gaithersburg,Montgomery,MD,Customer,2024Q3
LG-G127-HM,HI-MACS,SOLID SURFACE,EDISTO,50,8/19/2024,50.55269084,2527.634542,1642.962452,884.6720897,Lisa Holt,Baltimore,Baltimore City,MD,Customer,2024Q3
STGR639006,STONEMARK,GRANITE,SALLINAS WHITE,63.9,8/20/2024,62.64925207,4003.287208,2602.136685,1401.150523,Suzanne Patterson,Falls Church,Falls Church,VA,Customer,2024Q3
LG-T001-HM,HI-MACS,SOLID SURFACE,VENUS,60,8/20/2024,26.24424078,1574.654447,1023.52539,551.1290563,Marie Brown,Arlington,Arlington,VA,Customer,2024Q3
LG-VW01-HM,HI-MACS,SOLID SURFACE,GEMINI,60,8/20/2024,5.319406149,319.1643689,207.4568398,111.7075291,James Allen,Silver Spring,Montgomery,MD,Customer,2024Q3
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,8/21/2024,63.76293972,3188.146986,2072.295541,1115.851445,John Williams,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR675001,STONEMARK,GRANITE,SF REAL,67.5,8/21/2024,35.19705943,2375.801511,1544.270982,831.530529,Amanda Crawford,Gaithersburg,Montgomery,MD,Customer,2024Q3
MC-2X29909SS,WILSONART,SOLID SURFACE,CARRARA EMPORIO,60,8/21/2024,29.09559055,1745.735433,1134.728031,611.0074015,Randall Crosby,Rockville,Montgomery,MD,Customer,2024Q3
LG-GT918-HM,HI-MACS,SOLID SURFACE,VOLCANIC ICE,60,8/21/2024,22.76755604,1366.053362,887.9346854,478.1186768,Antonio Burgess,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR747012,STONEMARK,GRANITE,SIBERIAN WHITE,74.7,8/22/2024,62.63746485,4679.018624,3041.362106,1637.656518,Thompson Group,Baltimore,Baltimore City,MD,Contractor,2024Q3
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,8/22/2024,57.1485594,2857.42797,1857.32818,1000.099789,Mary Ayers,Fairfax,Fairfax,VA,Customer,2024Q3
MC-2X21573MG,WILSONART,SOLID SURFACE,FROSTY WHITE MIRAGE,50,8/22/2024,21.90637182,1095.318591,711.957084,383.3615068,Angela Burns,Arlington,Arlington,VA,Customer,2024Q3
LG-G05-HM,HI-MACS,SOLID SURFACE,WHITE GRANITE,45,8/22/2024,16.81684219,756.7578986,491.8926341,264.8652645,Robert Adams,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,8/23/2024,84.23931792,4540.499236,2951.324503,1589.174733,Matthew Edwards,Washington,District of Columbia,DC,Customer,2024Q3
LG-W001-HM,HI-MACS,SOLID SURFACE,ICE QUEEN,60,8/23/2024,21.75994751,1305.596851,848.637953,456.9588978,Nicole Mitchell,Fairfax,Fairfax,VA,Customer,2024Q3
STGR539006,STONEMARK,GRANITE,SILVER MIST,53.9,8/23/2024,18.67569838,1006.620143,654.3030928,352.31705,Sarah Cain,Baltimore,Baltimore City,MD,Customer,2024Q3
LG-L017-HM,HI-MACS,SOLID SURFACE,KAMET,60,8/24/2024,72.37804002,4342.682401,2822.743561,1519.93884,Alvarez Group,Arlington,Arlington,VA,Contractor,2024Q3
LG-M603-HM,HI-MACS,SOLID SURFACE,PAVIA,60,8/25/2024,37.63819696,2258.291818,1467.889681,790.4021362,Priscilla Lester,Baltimore,Baltimore City,MD,Customer,2024Q3
LG-G718-HM,HI-MACS,SOLID SURFACE,RIPE COTTON,50,8/26/2024,44.36617353,2218.308677,1441.90064,776.4080368,William Floyd,Rockville,Montgomery,MD,Customer,2024Q3
STGR747006,STONEMARK,GRANITE,DELICATUS GOLD,74.7,8/27/2024,57.47314704,4293.244084,2790.608655,1502.635429,Bell Group,Fairfax,Fairfax,VA,Contractor,2024Q3
STGR539004,STONEMARK,GRANITE,GRAY WAVE,53.9,8/27/2024,70.49686824,3799.781198,2469.857779,1329.923419,James Campbell,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR539007,STONEMARK,GRANITE,ST. CECILLIA,53.9,8/27/2024,59.38457882,3200.828798,2080.538719,1120.290079,Morgan Ramirez,Arlington,Arlington,VA,Customer,2024Q3
LG-W003-HM,HI-MACS,SOLID SURFACE,SHADOW CONCRETE,50,8/27/2024,23.17107287,1158.553643,753.0598682,405.4937752,Samuel Moore,Bethesda,Montgomery,MD,Customer,2024Q3
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,8/28/2024,71.90221158,4314.132695,2804.186252,1509.946443,Herrera Group,Fairfax,Fairfax,VA,Contractor,2024Q3
STGR639007,STONEMARK,GRANITE,STEEL GREY,63.9,8/28/2024,87.28343292,5577.411364,3625.317386,1952.093977,Mrs. Patricia Watson,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR639003,STONEMARK,GRANITE,BLACK PEARL,63.9,8/28/2024,55.44116481,3542.690431,2302.74878,1239.941651,Jeffrey Owens,Baltimore,Baltimore City,MD,Customer,2024Q3
STGR539005,STONEMARK,GRANITE,IBERIAN WHITE,53.9,8/28/2024,42.02329119,2265.055395,1472.286007,792.7693882,Christopher Lewis,Falls Church,Falls Church,VA,Customer,2024Q3
STGR747013,STONEMARK,GRANITE,SUNSET CANYON,74.7,8/29/2024,21.22096071,1585.205765,1030.383747,554.8220178,Wilkins Builders,Alexandria,Alexandria,VA,Contractor,2024Q3
STGR747008,STONEMARK,GRANITE,KEMPTON PARK,74.7,8/29/2024,48.95924637,3657.255704,2377.216208,1280.039496,Johnny Garcia,Falls Church,Falls Church,VA,Customer,2024Q3
LG-VE01-HM,HI-MACS,SOLID SURFACE,TAMBORA,50,8/29/2024,42.3354361,2116.771805,1375.901673,740.8701317,Thomas Ray,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR808007,STONEMARK,GRANITE,LENNON,80.8,8/30/2024,80.6956289,6520.206815,4238.13443,2282.072385,Mora Development,Washington,District of Columbia,DC,Contractor,2024Q3
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,8/30/2024,67.04854274,3352.427137,2179.077639,1173.349498,Summer Daniel,Bethesda,Montgomery,MD,Customer,2024Q3
STGR747014,STONEMARK,GRANITE,THUNDER WHITE,74.7,8/30/2024,26.09333015,1949.171762,1266.961645,682.2101168,John Mcdaniel,Washington,District of Columbia,DC,Customer,2024Q3
LG-M601-HM,HI-MACS,SOLID SURFACE,TORANO,60,8/31/2024,70.54675164,4232.805099,2751.323314,1481.481785,Charles Baker,Fairfax,Fairfax,VA,Customer,2024Q3
LG-M501-HM,HI-MACS,SOLID SURFACE,EDESSA,60,9/1/2024,41.69561698,2501.737019,1626.129062,875.6079566,Teresa Thomas,Alexandria,Alexandria,VA,Customer,2024Q3
LG-G127-HM,HI-MACS,SOLID SURFACE,EDISTO,50,9/1/2024,18.95036624,947.5183119,615.8869028,331.6314092,Ashley Mathews,Fairfax,Fairfax,VA,Customer,2024Q3
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,9/3/2024,57.17066797,3081.499004,2002.974352,1078.524651,Scott Moore,Arlington,Arlington,VA,Customer,2024Q3
LG-L017-HM,HI-MACS,SOLID SURFACE,KAMET,60,9/3/2024,31.98124701,1918.874821,1247.268633,671.6061872,Renee Cooley,Falls Church,Falls Church,VA,Customer,2024Q3
MC-2X21573MG,WILSONART,SOLID SURFACE,FROSTY WHITE MIRAGE,50,9/3/2024,13.69464118,684.7320591,445.0758384,239.6562207,Christina Ramos,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR639001,STONEMARK,GRANITE,AMARELLO ORNAMENTAL,63.9,9/4/2024,46.35637225,2962.172187,1925.411922,1036.760265,Andrea Dominguez,Arlington,Arlington,VA,Customer,2024Q3
LG-VW01-HM,HI-MACS,SOLID SURFACE,GEMINI,60,9/4/2024,44.02521247,2641.512748,1716.983286,924.5294619,Jennifer Oconnell,Rockville,Montgomery,MD,Customer,2024Q3
STGR747008,STONEMARK,GRANITE,KEMPTON PARK,74.7,9/4/2024,10.94711881,817.749775,531.5373537,286.2124212,Dr. Jeremy Ward,Rockville,Montgomery,MD,Customer,2024Q3
STGR539003,STONEMARK,GRANITE,GIALLO ORNAMENTAL,53.9,9/5/2024,26.03390049,1403.227237,912.0977037,491.1295328,Eric Patel,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR808007,STONEMARK,GRANITE,LENNON,80.8,9/5/2024,8.822236453,712.8367054,463.3438585,249.4928469,Hannah Valenzuela,Arlington,Arlington,VA,Customer,2024Q3
C930-15202MT,CORIAN,SOLID SURFACE,ANTARCTICA,60,9/5/2024,5.712319757,342.7391854,222.7804705,119.9587149,Brittany Fritz,Arlington,Arlington,VA,Customer,2024Q3
C930-05202H,CORIAN,SOLID SURFACE,GLACIER WHITE,50,9/6/2024,54.85866224,2742.933112,1782.906523,960.0265892,Amy Orr,Baltimore,Baltimore City,MD,Customer,2024Q3
C930-15202LI,CORIAN,SOLID SURFACE,LIMESTONE PRIMA,71,9/6/2024,16.46439645,1168.972148,759.831896,409.1402517,Michael Miller,Arlington,Arlington,VA,Customer,2024Q3
STGR747001,STONEMARK,GRANITE,ARABIAN NIGHTS,74.7,9/6/2024,12.58947039,940.4334384,611.281735,329.1517035,Francisco Jones,Fairfax,Fairfax,VA,Customer,2024Q3
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,9/7/2024,47.02817058,2351.408529,1528.415544,822.9929851,Albert Mitchell,Arlington,Arlington,VA,Customer,2024Q3
MC-2X29253CM,WILSONART,SOLID SURFACE,ARCTIC DUNE,60,9/7/2024,30.2015494,1812.092964,1177.860426,634.2325373,Jennifer Bautista,Gaithersburg,Montgomery,MD,Customer,2024Q3
C956-RNA2LN,CORIAN,SOLID SURFACE,LINEN,50,9/7/2024,10.87709657,543.8548283,353.5056384,190.3491899,Timothy Gill,Fairfax,Fairfax,VA,Customer,2024Q3
LG-S06-HM,HI-MACS,SOLID SURFACE,ARCTIC WHITE,50,9/8/2024,23.07868532,1153.934266,750.0572728,403.876993,Patricia Miller,Silver Spring,Montgomery,MD,Customer,2024Q3
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,9/8/2024,13.8960662,694.8033102,451.6221516,243.1811586,Becky Boone,Silver Spring,Montgomery,MD,Customer,2024Q3
LG-G015-HM,HI-MACS,SOLID SURFACE,MIDNIGHT PEARL,50,9/8/2024,3.068763828,153.4381914,99.73482442,53.703367,Mallory Charles,Arlington,Arlington,VA,Customer,2024Q3
C956-RNA2GQ,CORIAN,SOLID SURFACE,GRAY ONYX,71,9/9/2024,48.3708753,3434.332147,2232.315895,1202.016251,Andrew Wyatt,Washington,District of Columbia,DC,Customer,2024Q3
STGR747009,STONEMARK,GRANITE,MIRAGE WHITE,74.7,9/9/2024,32.9304337,2459.903397,1598.937208,860.966189,Sheila Burgess,Alexandria,Alexandria,VA,Customer,2024Q3
C956-RNA2ARG,CORIAN,SOLID SURFACE,ARTISTA GRAY,60,9/9/2024,16.49841332,989.9047994,643.4381196,346.4666798,Carmen Mcmillan,Washington,District of Columbia,DC,Customer,2024Q3
MC-2X29911SS,WILSONART,SOLID SURFACE,MONTE AMIATA,60,9/10/2024,51.07496838,3064.498103,1991.923767,1072.574336,Valerie Morales,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR539004,STONEMARK,GRANITE,GRAY WAVE,53.9,9/10/2024,47.6441668,2568.020591,1669.213384,898.8072068,James Owens,Baltimore,Baltimore City,MD,Customer,2024Q3
C956-RNA2HX,CORIAN,SOLID SURFACE,ASH CONCRETE,71,9/10/2024,29.95483607,2126.793361,1382.415685,744.3776764,Daniel Jordan,Washington,District of Columbia,DC,Customer,2024Q3
C956-RNA2NX,CORIAN,SOLID SURFACE,NEUTRAL CONCRETE,60,9/11/2024,34.18226604,2050.935963,1333.108376,717.8275869,Blake Construction,Washington,District of Columbia,DC,Contractor,2024Q3
MC-2X2HD9227SS,WILSONART,SOLID SURFACE,HIDDEN SPACE,50,9/11/2024,53.681104,2684.0552,1744.63588,939.4193201,Lauren Hines,Bethesda,Montgomery,MD,Customer,2024Q3
LG-M612-HM,HI-MACS,SOLID SURFACE,AURORA BISQUE,60,9/11/2024,17.51854641,1051.112785,683.2233099,367.8894746,Jacqueline Gibson,Washington,District of Columbia,DC,Customer,2024Q3
STGR539005,STONEMARK,GRANITE,IBERIAN WHITE,53.9,9/12/2024,52.96644107,2854.891174,1855.679263,999.2119108,Marissa Kirby,Bethesda,Montgomery,MD,Customer,2024Q3
LG-M603-HM,HI-MACS,SOLID SURFACE,PAVIA,60,9/12/2024,45.07914897,2704.748938,1758.08681,946.6621283,Sandra Bailey,Baltimore,Baltimore City,MD,Customer,2024Q3
LG-M611-HM,HI-MACS,SOLID SURFACE,AURORA CLOUD,60,9/12/2024,35.34983118,2120.989871,1378.643416,742.3464547,Sara Carpenter,Alexandria,Alexandria,VA,Customer,2024Q3
STGR747010,STONEMARK,GRANITE,PITAYA WHITE,74.7,9/13/2024,47.89434787,3577.707786,2325.510061,1252.197725,Lauren Mills,Arlington,Arlington,VA,Customer,2024Q3
LG-W001-HM,HI-MACS,SOLID SURFACE,ICE QUEEN,60,9/13/2024,42.23820742,2534.292445,1647.290089,887.0023558,Emma Zhang,Baltimore,Baltimore City,MD,Customer,2024Q3
LX-M607-HM,HI-MACS,SOLID SURFACE,AURORA CREAM,60,9/13/2024,37.51049138,2250.629483,1462.909164,787.720319,Tina Hines,Arlington,Arlington,VA,Customer,2024Q3
C930-15202MP,CORIAN,SOLID SURFACE,PLATINUM,71,9/14/2024,52.72827879,3743.707794,2433.410066,1310.297728,Mark Adams,Baltimore,Baltimore City,MD,Customer,2024Q3
MC-2X29912SS,WILSONART,SOLID SURFACE,ICE STATUARIO,60,9/14/2024,45.50775817,2730.46549,1774.802569,955.6629216,Katelyn Mendoza,Rockville,Montgomery,MD,Customer,2024Q3
LX-M701-HM,HI-MACS,SOLID SURFACE,AURORA ECRU,60,9/14/2024,20.087005,1205.2203,783.3931951,421.8271051,Erin Young,Silver Spring,Montgomery,MD,Customer,2024Q3
C930-15202RC,CORIAN,SOLID SURFACE,RAIN CLOUD,71,9/15/2024,35.50389464,2520.776519,1638.504738,882.2717818,Wayne Henry,Silver Spring,Montgomery,MD,Customer,2024Q3
LG-M707-HM,HI-MACS,SOLID SURFACE,AURORA MAGNOLIA,60,9/15/2024,30.50553058,1830.331835,1189.715693,640.6161421,Tyler Greene,Fairfax,Fairfax,VA,Customer,2024Q3
STGR747011,STONEMARK,GRANITE,RIGEL WHITE,74.7,9/16/2024,58.02360533,4334.363318,2817.336157,1517.027161,Tate Development,Baltimore,Baltimore City,MD,Contractor,2024Q3
LG-M708-HM,HI-MACS,SOLID SURFACE,AURORA SABLE,60,9/16/2024,3.753628692,225.2177215,146.391519,78.82620254,Samuel Wilson,Baltimore,Baltimore City,MD,Customer,2024Q3
C956-RNA2UX,CORIAN,SOLID SURFACE,DUNE PRIMA,71,9/17/2024,33.01712959,2344.216201,1523.740531,820.4756703,Jennifer Williams,Washington,District of Columbia,DC,Customer,2024Q3
LG-M614-HM,HI-MACS,SOLID SURFACE,AURORA UMBER,60,9/17/2024,23.89138969,1433.483381,931.7641978,501.7191834,Stephanie Rodriguez,Falls Church,Falls Church,VA,Customer,2024Q3
LG-G718-HM,HI-MACS,SOLID SURFACE,RIPE COTTON,50,9/17/2024,19.93550867,996.7754335,647.9040318,348.8714017,Kristina White,Washington,District of Columbia,DC,Customer,2024Q3
C930-05202WN,CORIAN,SOLID SURFACE,DESIGNER WHITE,50,9/18/2024,57.72959758,2886.479879,1876.211921,1010.267958,Daniels Contracting,Gaithersburg,Montgomery,MD,Contractor,2024Q3
STGR539002,STONEMARK,GRANITE,AZUL PLATINO,53.9,9/18/2024,11.36665518,612.6627144,398.2307644,214.4319501,Shane Rose,Alexandria,Alexandria,VA,Customer,2024Q3
STGR639005,STONEMARK,GRANITE,SADDLEWHITE,63.9,9/18/2024,7.909329662,505.4061654,328.5140075,176.8921579,James Davis,Washington,District of Columbia,DC,Customer,2024Q3
STGR747007,STONEMARK,GRANITE,DESERT BEACH,74.7,9/19/2024,29.85705151,2230.321748,1449.709136,780.6126119,Matthew Ayala,Falls Church,Falls Church,VA,Customer,2024Q3
C930-15202MS,CORIAN,SOLID SURFACE,SAHARA,71,9/19/2024,29.26881409,2078.085801,1350.75577,727.3300302,Daniel Thompson DDS,Bethesda,Montgomery,MD,Customer,2024Q3
STGR747002,STONEMARK,GRANITE,BIANCO ANTICO,74.7,9/19/2024,13.44555371,1004.382862,652.8488604,351.5340018,Jason Boyd Jr.,Bethesda,Montgomery,MD,Customer,2024Q3
STGR747003,STONEMARK,GRANITE,BIANCO LUCRE,74.7,9/20/2024,37.36320744,2791.031596,1814.170537,976.8610586,Wanda Rogers,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR639006,STONEMARK,GRANITE,SALLINAS WHITE,63.9,9/20/2024,22.62459097,1445.711363,939.7123861,505.9989771,Terrence Ward,Washington,District of Columbia,DC,Customer,2024Q3
STGR808005,STONEMARK,GRANITE,DELICATUS WHITE,80.8,9/20/2024,9.677908915,781.9750404,508.2837762,273.6912641,William Pruitt,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR747006,STONEMARK,GRANITE,DELICATUS GOLD,74.7,9/21/2024,58.65705548,4381.682045,2848.093329,1533.588716,Heather Moss,Alexandria,Alexandria,VA,Customer,2024Q3
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,9/21/2024,22.52708305,1351.624983,878.5562388,473.068744,Joshua Clark,Alexandria,Alexandria,VA,Customer,2024Q3
CHD904-1504TO,CORIAN,SOLID SURFACE,SAND STORM,71,9/21/2024,14.68606588,1042.710678,677.7619404,364.9487371,Robert Campbell,Rockville,Montgomery,MD,Customer,2024Q3
STGR808010,STONEMARK,GRANITE,CYGNUS,97.6,9/22/2024,38.71923608,3778.997442,2456.348337,1322.649105,Douglas Nelson,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR808002,STONEMARK,GRANITE,BLACK GALAXY,80.8,9/22/2024,40.20252234,3248.363805,2111.436473,1136.927332,Blake Wilcox,Baltimore,Baltimore City,MD,Customer,2024Q3
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,71,9/22/2024,12.30275507,873.4956102,567.7721466,305.7234636,Teresa Ward,Baltimore,Baltimore City,MD,Customer,2024Q3
STGR639002,STONEMARK,GRANITE,BLACK MIST HONED,63.9,9/23/2024,56.21798859,3592.329471,2335.014156,1257.315315,Christopher Anderson,Baltimore,Baltimore City,MD,Customer,2024Q3
LG-T002-HM,HI-MACS,SOLID SURFACE,COSMOS,60,9/23/2024,50.65314016,3039.18841,1975.472466,1063.715943,Michael Warren,Falls Church,Falls Church,VA,Customer,2024Q3
 C930-15202S,CORIAN,SOLID SURFACE,SANDSTONE,60,9/23/2024,7.310754988,438.6452993,285.1194445,153.5258547,Stephanie Mahoney,Fairfax,Fairfax,VA,Customer,2024Q3
C930-15202MV,CORIAN,SOLID SURFACE,SAVANNAH,71,9/24/2024,41.46216563,2943.81376,1913.478944,1030.334816,Beltran Builders,Alexandria,Alexandria,VA,Contractor,2024Q3
STGR639003,STONEMARK,GRANITE,BLACK PEARL,63.9,9/24/2024,59.79633107,3820.985555,2483.640611,1337.344944,Michael Phillips,Bethesda,Montgomery,MD,Customer,2024Q3
STGR639004,STONEMARK,GRANITE,COFFEE BROWN,63.9,9/24/2024,8.79358387,561.9100093,365.2415061,196.6685033,Melinda Martin,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR747004,STONEMARK,GRANITE,BLUE DUNES,74.7,9/25/2024,40.81222897,3048.673504,1981.637778,1067.035726,Richard Fisher,Washington,District of Columbia,DC,Customer,2024Q3
STGR675001,STONEMARK,GRANITE,SF REAL,67.5,9/25/2024,24.36194032,1644.430971,1068.880131,575.55084,Brooke Davis,Fairfax,Fairfax,VA,Customer,2024Q3
LG-M557-HM,HI-MACS,SOLID SURFACE,CLOUD CONCRETE,50,9/25/2024,2.4166112,120.83056,78.539864,42.290696,Hernandez Builders,Rockville,Montgomery,MD,Contractor,2024Q3
C956-RNA2CRL,CORIAN,SOLID SURFACE,CARRARA LINO,71,9/26/2024,34.90227687,2478.061658,1610.740078,867.3215802,Andrew Allen,Rockville,Montgomery,MD,Customer,2024Q3
LG-W003-HM,HI-MACS,SOLID SURFACE,SHADOW CONCRETE,50,9/26/2024,43.14361145,2157.180572,1402.167372,755.0132004,Edwin Delacruz,Silver Spring,Montgomery,MD,Customer,2024Q3
STGR747005,STONEMARK,GRANITE,BLUE DUNES CARESSED,74.7,9/26/2024,16.45491204,1229.181929,798.9682541,430.2136753,Michele Gilbert,Washington,District of Columbia,DC,Customer,2024Q3
MC-2X29909SS,WILSONART,SOLID SURFACE,CARRARA EMPORIO,60,9/27/2024,58.90349236,3534.209542,2297.236202,1236.97334,Gary Miller,Arlington,Arlington,VA,Customer,2024Q3
STGR747012,STONEMARK,GRANITE,SIBERIAN WHITE,74.7,9/27/2024,35.29619725,2636.625934,1713.806857,922.819077,Christine Estrada,Bethesda,Montgomery,MD,Customer,2024Q3
STGR808003,STONEMARK,GRANITE,BLUE PEARL,80.8,9/27/2024,14.22521769,1149.39759,747.1084332,402.2891563,Rachel Miles,Fairfax,Fairfax,VA,Customer,2024Q3
C956-RNA2SV,CORIAN,SOLID SURFACE,SILVER BIRCH,71,9/28/2024,56.13720069,3985.741249,2590.731812,1395.009437,Dawn Simmons,Baltimore,Baltimore City,MD,Customer,2024Q3
C956-RNA2CRC,CORIAN,SOLID SURFACE,CARRARA CREMA,71,9/28/2024,34.36095191,2439.627586,1585.757931,853.869655,Jason Hardy,Baltimore,Baltimore City,MD,Customer,2024Q3
LX-M802-HM,HI-MACS,SOLID SURFACE,CALACATTA FIORE,64,9/28/2024,24.66662674,1578.664111,1026.131672,552.5324389,Brittany Graham,Gaithersburg,Montgomery,MD,Customer,2024Q3
STGR539006,STONEMARK,GRANITE,SILVER MIST,53.9,9/29/2024,38.76603808,2089.489452,1358.168144,731.3213083,Joe Tate,Falls Church,Falls Church,VA,Customer,2024Q3
MC-2X2HD9913SS,WILSONART,SOLID SURFACE,CALACATTA PERLATTO,60,9/29/2024,12.81848209,769.1089257,499.9208017,269.188124,Kelly Wagner,Arlington,Arlington,VA,Customer,2024Q3
STGR808004,STONEMARK,GRANITE,CAROLINE SUMMER,80.8,9/29/2024,2.42031695,195.5616096,127.1150462,68.44656336,Susan Melendez,Baltimore,Baltimore City,MD,Customer,2024Q3
C956-RNA2SX,CORIAN,SOLID SURFACE,SMOKE DRIFT PRIMA,71,9/30/2024,48.89455033,3471.513074,2256.483498,1215.029576,David Fleming,Rockville,Montgomery,MD,Customer,2024Q3
C930-15202CN,CORIAN,SOLID SURFACE,CANYON,60,9/30/2024,28.84762582,1730.857549,1125.057407,605.8001422,Christopher Vasquez,Rockville,Montgomery,MD,Customer,2024Q3
STGR639001,STONEMARK,GRANITE,AMARELLO ORNAMENTAL,63.9,10/1/2024,51.81004519,3310.661887,2151.930227,1158.731661,Amber Church,Silver Spring,Montgomery,MD,Customer,2024Q4
STGR808001,STONEMARK,GRANITE,ADONIS WHITE,80.8,10/1/2024,18.04672914,1458.175714,947.8142143,510.3615,Shane Mora,Silver Spring,Montgomery,MD,Customer,2024Q4
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,10/1/2024,16.40145786,884.0385787,574.6250762,309.4135025,Kim Wong,Baltimore,Baltimore City,MD,Customer,2024Q4
MC-2X29253CM,WILSONART,SOLID SURFACE,ARCTIC DUNE,60,10/2/2024,71.11262298,4266.757379,2773.392296,1493.365083,Melendez Development,Silver Spring,Montgomery,MD,Contractor,2024Q4
C956-RNA2ARG,CORIAN,SOLID SURFACE,ARTISTA GRAY,60,10/2/2024,63.474792,3808.48752,2475.516888,1332.970632,Michael Oneal,Gaithersburg,Montgomery,MD,Customer,2024Q4
LG-M611-HM,HI-MACS,SOLID SURFACE,AURORA CLOUD,60,10/2/2024,53.42844138,3205.706483,2083.709214,1121.997269,Timothy Miranda,Alexandria,Alexandria,VA,Customer,2024Q4
C956-RNA2HX,CORIAN,SOLID SURFACE,ASH CONCRETE,71,10/2/2024,39.03107113,2771.20605,1801.283933,969.9221175,Jesse Guerrero,Rockville,Montgomery,MD,Customer,2024Q4
LG-S06-HM,HI-MACS,SOLID SURFACE,ARCTIC WHITE,50,10/2/2024,30.03945386,1501.972693,976.2822503,525.6904425,Sheila Diaz,Silver Spring,Montgomery,MD,Customer,2024Q4
STGR747001,STONEMARK,GRANITE,ARABIAN NIGHTS,74.7,10/2/2024,19.53510295,1459.272191,948.5269239,510.7452667,Joanna Robinson,Washington,District of Columbia,DC,Customer,2024Q4
